Lolita,2203
Barry Lyndon,2204
The 400 Blows,2205
Jules and Jim,2206
Vibes,2207
The Mosquito Coast,2208
The Golden Child,2209
Brighton Beach Memoirs,2210
Crimes of the Heart,2211
The Color Purple,2212
No Mercy,2213
The Mission,2214
Little Shop of Horrors,2215
The Little Shop of Horrors,2216
Allan Quatermain and the Lost City of Gold,2217
The Morning After,2218
Radio Days,2219
From the Hip,2220
Outrageous Fortune,2221
The Bedroom Window,2222
Deadtime Stories,2223
Light of Day,2224
Frances,2225
Plenty,2226
Dick,2227
The Iron Giant,2228
The Sixth Sense,2229
The Thomas Crown Affair,2230
The Thomas Crown Affair,2231
The Adventures of Sebastian Cole,2232
Illuminata,2233
The Yards,2234
Bowfinger,2235
Brokedown Palace,2236
Detroit Rock City,2237
Better Than Chocolate,2238
Head On,2239
Marcello Mastroianni: I Remember,2240
Heaven Can Wait,2241
The Raven,2242
The Tingler,2243
The Pit and the Pendulum,2244
The Tomb of Ligeia,2245
The Masque of the Red Death,2246
Haunted Honeymoon,2247
Cat's Eye,2248
And Now for Something Completely Different,2249
Damien: Omen II,2250
Omen III: The Final Conflict,2251
Airplane!,2252
Airplane II: The Sequel,2253
An American Werewolf in Paris,2254
National Lampoon’s European Vacation,2255
National Lampoon's Vacation,2256
Funny Farm,2257
Big,2258
Problem Child,2259
Problem Child 2,2260
Little Nemo: Adventures In Slumberland,2261
Oscar and Lucinda,2262
Tequila Sunrise,2263
The Pelican Brief,2264
A Christmas Story,2265
Mickey Blue Eyes,2266
Teaching Mrs. Tingle,2267
Universal Soldier: The Return,2268
Universal Soldier,2269
Love Stinks,2270
Perfect Blue,2271
In Too Deep,2272
Iron Eagle,2273
Iron Eagle II,2274
Iron Eagle III,2275
Three Days of the Condor,2276
Hamlet from the Lunt-Fontanne Theatre,2277
Medicine Man,2278
On the Ropes,2279
The 13th Warrior,2280
The Astronaut's Wife,2281
Dudley Do-Right,2282
The Muse,2283
The Lost Son,2284
Chill Factor,2285
Outside Providence,2286
Bedrooms and Hallways,2287
West Beyrouth,2288
Stigmata,2289
Stir of Echoes,2290
"Black Cat, White Cat",2291
The Minus Man,2292
Whiteboyz,2293
The Adventures of Milo and Otis,2294
Only Angels Have Wings,2295
Othello,2296
Queens Logic,2297
Public Access,2298
A Soldier's Story,2299
Alice Sweet Alice,2300
Nightmares,2301
I Saw What You Did,2302
Yellow Submarine,2303
American Beauty,2304
Stop Making Sense,2305
Blue Streak,2306
For Love of the Game,2307
Caligula,2308
A Hard Day's Night,2309
Splendor,2310
The Buddy Holly Story,2311
Fright Night,2312
Fright Night Part 2,2313
La séparation,2314
Barefoot in the Park,2315
Deliverance,2316
Excalibur,2317
The Pajama Game,2318
Sommersby,2319
Thumbelina,2320
Tommy,2321
Hell Night,2322
Armour of God II: Operation Condor,2323
Armour of God,2324
Double Jeopardy,2325
Jakob the Liar,2326
Mumford,2327
Dog Park,2328
Guinevere,2329
The Adventures of Elmo in Grouchland,2330
Simon Sez,2331
Drive Me Crazy,2332
"Mystery, Alaska",2333
Three Kings,2334
"Happy, Texas",2335
New Rose Hotel,2336
Plunkett & MacLeane,2337
Romance,2338
And the Ship Sails On,2339
The Dark Half,2340
Gulliver's Travels,2341
Monkey Shines,2342
Phantasm,2343
Psycho II,2344
Psycho III,2345
Rain,2346
Sanjuro,2347
Random Hearts,2348
Superstar,2349
Boys Don't Cry,2350
The Limey,2351
The Mating Habits of the Earthbound Human,2352
Risky Business,2353
Total Recall,2354
Body Heat,2355
Ferris Bueller's Day Off,2356
The Year of Living Dangerously,2357
Children of Paradise,2358
High Plains Drifter,2359
Hang 'em High,2360
Citizen's Band,2361
Drunken Master,2362
The Conformist,2363
Hairspray,2364
Brief Encounter,2365
The Razor's Edge,2366
Reds,2367
Return with Honor,2368
Days of Heaven,2369
The Lady Eve,2370
Sullivan's Travels,2371
The Palm Beach Story,2372
Man Facing Southeast,2373
Niagara,2374
Gilda,2375
South Pacific,2376
Flashdance,2377
Indochine,2378
The Dirty Dozen,2379
Mike's Murder,2380
Help!,2381
Goldfinger,2382
From Russia with Love,2383
Dr. No,2384
The Blue Lagoon,2385
A Fistful of Dollars,2386
Hard Eight,2387
Home Alone 2: Lost in New York,2388
Someone to Watch Over Me,2389
Fight Club,2390
The Story of Us,2391
Fever Pitch,2392
Julien Donkey-Boy,2393
The Straight Story,2394
The Bad Seed,2395
Time Bandits,2396
A Man and a Woman,2397
Fitzcarraldo,2398
All That Jazz,2399
Red Sorghum,2400
Crimes and Misdemeanors,2401
Bats,2402
The Best Man,2403
Bringing Out the Dead,2404
Crazy in Alabama,2405
Three to Tango,2406
Body Shots,2407
Brother Can You Spare A Dime,2408
The Guardian,2409
The Ipcress File,2410
On Any Sunday,2411
RoboCop,2412
RoboCop 2,2413
Who Framed Roger Rabbit,2414
Melvin and Howard,2415
For Your Eyes Only,2416
Licence to Kill,2417
Live and Let Die,2418
Rawhead Rex,2419
Thunderball,2420
House on Haunted Hill,2421
Music of the Heart,2422
Being John Malkovich,2423
Dreaming of Joseph Lees,2424
Princess Mononoke,2425
The Suburbans,2426
My Best Fiend,2427
Train of Life,2428
The Bachelor,2429
The Bone Collector,2430
The Insider,2431
American Movie,2432
Last Night,2433
Rosetta,2434
"They Shoot Horses, Don't They?",2435
Bride of Re-Animator,2436
Coma,2437
Creepshow,2438
Creepshow 2,2439
Re-Animator,2440
Drugstore Cowboy,2441
Falling Down,2442
The Funhouse,2443
The General,2444
Piranha,2445
Rough Night in Jericho,2446
The Taming of the Shrew,2447
Nighthawks,2448
Yojimbo,2449
Repossessed,2450
The Omega Man,2451
Spaceballs,2452
Robin Hood,2453
Mister Roberts,2454
Quest for Fire,2455
Little Big Man,2456
A Face in the Crowd,2457
Trading Places,2458
Meatballs,2459
Meatballs Part II,2460
Meatballs III: Summer Job,2461
Meatballs 4,2462
Dead Again,2463
Peter's Friends,2464
The Incredibly True Adventure of Two Girls In Love,2465
Experience Preferred...But Not Essential,2466
Under the Rainbow,2467
Anywhere But Here,2468
Dogma,2469
The Messenger: The Story of Joan of Arc,2470
Pokémon: The First Movie: Mewtwo Strikes Back,2471
Felicia's Journey,2472
Where's Marlowe?,2473
The Commitments,2474
Holiday Inn,2475
The Longest Day,2476
Poison Ivy,2477
Poison Ivy: The New Seduction,2478
Tora! Tora! Tora!,2479
Women on the Verge of a Nervous Breakdown,2480
The Verdict,2481
The Effect of Gamma Rays on Man-in-the-Moon Marigolds,2482
The Adventures of Buckaroo Banzai Across the 8th Dimension,2483
Stand and Deliver,2484
Moonstruck,2485
Jeremiah Johnson,2486
Repulsion,2487
Irma la Douce,2488
42 Up,2489
Liberty Heights,2490
Mansfield Park,2491
Sleepy Hollow,2492
The World Is Not Enough,2493
All About My Mother,2494
Babes in Toyland,2495
Scrooged,2496
Harvey,2497
Bicycle Thieves,2498
Matewan,2499
Kagemusha,2500
McCabe & Mrs. Miller,2501
Maurice,2502
The Grapes of Wrath,2503
My Man Godfrey,2504
The Shop Around the Corner,2505
The Natural,2506
Shampoo,2507
A River Runs Through It,2508
Fatal Attraction,2509
Jagged Edge,2510
Stanley & Iris,2511
Midnight Run,2512
Awakenings,2513
Come See the Paradise,2514
Backdraft,2515
The Fisher King,2516
The River,2517
Country,2518
Places in the Heart,2519
"'night, Mother",2520
End of Days,2521
Toy Story 2,2522
Flawless,2523
Miss Julie,2524
Ride with the Devil,2525
Tumbleweeds,2526
The Distinguished Gentleman,2527
The Hitch-Hiker,2528
Santa Fe Trail,2529
The End of the Affair,2530
Holy Smoke!,2531
A Map of the World,2532
Sweet and Lowdown,2533
The Bonfire of the Vanities,2534
Go West,2535
Grand Illusion,2536
The Great Santini,2537
The James Dean Story,2538
Stealing Home,2539
Three Ages,2540
The Two Jakes,2541
U2: Rattle and Hum,2542
Hell in the Pacific,2543
The Glass Bottom Boat,2544
Cradle Will Rock,2545
Deuce Bigalow: Male Gigolo,2546
The Green Mile,2547
The Cider House Rules,2548
The War Zone,2549
The Last Picture Show,2550
The 7th Voyage of Sinbad,2551
Anna and the King,2552
Bicentennial Man,2553
Stuart Little,2554
The Emperor and the Assassin,2555
Fantasia 2000,2556
Magnolia,2557
Onegin,2558
Topsy-Turvy,2559
Boiling Point,2560
Brenda Starr,2561
Carnal Knowledge,2562
Easy Rider,2563
The Falcon and the Snowman,2564
Room at the Top,2565
Any Given Sunday,2566
Man on the Moon,2567
Galaxy Quest,2568
The Talented Mr. Ripley,2569
Next Friday,2570
The Hurricane,2571
Angela's Ashes,2572
Play It to the Bone,2573
Titus,2574
"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",2575
The Third Miracle,2576
Snow Falling on Cedars,2577
"Girl, Interrupted",2578
The Life and Times of Hank Greenberg,2579
My Dog Skip,2580
Supernova,2581
The Terrorist,2582
The Way We Were,2583
Stalag 17,2584
The Presidio,2585
Papillon,2586
Pal Joey,2587
The Last Detail,2588
Five Easy Pieces,2589
Even Dwarfs Started Small,2590
Dead Calm,2591
The Boys from Brazil,2592
Black Sunday,2593
Against All Odds,2594
The Snows of Kilimanjaro,2595
National Lampoon's Loaded Weapon 1,2596
Fast Times at Ridgemont High,2597
A Cry in the Dark,2598
Batman: Mask of the Phantasm,2599
American Flyers,2600
Vampyros Lesbos,2601
A Star Is Born,2602
Poison,2603
Pacific Heights,2604
The Draughtsman's Contract,2605
A Zed & Two Noughts,2606
Woman in the Dunes,2607
Down to You,2608
Seven Chances,2609
Where the Buffalo Roam,2610
Eye of the Beholder,2611
Isn't She Great,2612
The Big Tease,2613
The Cup,2614
Encino Man,2615
The Goodbye Girl,2616
I Am Cuba,2617
Malcolm X,2618
Sister Act,2619
Sister Act 2: Back in the Habit,2620
The Hand that Rocks the Cradle,2621
Alive,2622
Agnes of God,2623
Scent of a Woman,2624
Wayne's World,2625
Wayne's World 2,2626
A League of Their Own,2627
Patriot Games,2628
The Bodyguard,2629
Death Becomes Her,2630
Far and Away,2631
Howards End,2632
Singles,2633
Twin Peaks: Fire Walk with Me,2634
White Men Can't Jump,2635
Buffy the Vampire Slayer,2636
Hard Boiled,2637
Man Bites Dog,2638
El Mariachi,2639
Stop! Or My Mom Will Shoot,2640
Forever Young,2641
The Cutting Edge,2642
Of Mice and Men,2643
Bad Lieutenant,2644
Scream 3,2645
Single White Female,2646
The Boondock Saints,2647
Gun Shy,2648
The Brandon Teena Story,2649
Different for Girls,2650
They Might Be Giants,2651
The Beach,2652
Snow Day,2653
The Tigger Movie,2654
Not One Less,2655
The Big Combo,2656
Eaten Alive,2657
"To Sir, with Love",2658
Boiler Room,2659
Hanging Up,2660
Pitch Black,2661
The Whole Nine Yards,2662
Beautiful People,2663
Black Tar Heroin: The Dark End of the Street,2664
Blue Collar,2665
The Circus,2666
City Lights,2667
The Flamingo Kid,2668
A Dog's Life,2669
The Kid,2670
Class Reunion,2671
The Big Trees,2672
Reindeer Games,2673
Wonder Boys,2674
Deterrence,2675
Mifune,2676
Drowning Mona,2677
The Next Best Thing,2678
What Planet Are You From?,2679
Beyond the Mat,2680
Ghost Dog: The Way of the Samurai,2681
The Year My Voice Broke,2682
Splendor in the Grass,2683
My Tutor,2684
Key Largo,2685
For All Mankind,2686
Cross of Iron,2687
Bride of the Monster,2688
Born Yesterday,2689
Birdy,2690
And God Created Woman,2691
Blood Feast,2692
Never Cry Wolf,2693
The Perils of Pauline,2694
A Raisin in the Sun,2695
Two Thousand Maniacs!,2696
Mission to Mars,2697
The Ninth Gate,2698
East/West,2699
Defending Your Life,2700
Breaking Away,2701
Hoosiers,2702
Bull Durham,2703
Dog Day Afternoon,2704
American Graffiti,2705
The Asphalt Jungle,2706
The Searchers,2707
The Big Country,2708
Betrayed,2709
Bound for Glory,2710
Hangmen Also Die!,2711
On the Beach,2712
Railroaded!,2713
The Taking of Pelham One Two Three,2714
Volunteers,2715
JFK,2716
Who's Harry Crumb?,2717
Harry and the Hendersons,2718
Shanghai Surprise,2719
Who's That Girl,2720
She-Devil,2721
Date With an Angel,2722
Blind Date,2723
Nadine,2724
The Muppet Movie,2725
The Great Muppet Caper,2726
The Muppets Take Manhattan,2727
Sesame Street Presents Follow That Bird,2728
We're Back! A Dinosaur's Story,2729
Baby: Secret of the Lost Legend,2730
Turtle Diary,2731
Titanic,2732
A Night to Remember,2733
Captain Horatio Hornblower R.N.,2734
Erin Brockovich,2735
Final Destination,2736
The Bear,2737
Love Is a Many-Splendored Thing,2738
Mirror,2739
The Crimson Pirate,2740
Thelma & Louise,2741
...And Justice for All,2742
Animal House,2743
She's Gotta Have It,2744
School Daze,2745
Do the Right Thing,2746
Mo' Better Blues,2747
Jungle Fever,2748
Coogan's Bluff,2749
The Champ,2750
Creature Comforts,2751
Death Wish,2752
Death Wish 2,2753
Death Wish 3,2754
Death Wish 5: The Face of Death,2755
Double Indemnity,2756
Dying Young,2757
Cool as Ice,2758
Teenage Mutant Ninja Turtles,2759
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,2760
Teenage Mutant Ninja Turtles III,2761
Red Dawn,2762
Band of the Hand,2763
Bloodsport,2764
Eyes of Laura Mars,2765
Funny Bones,2766
The Good Earth,2767
"Good Morning, Vietnam",2768
The Good Mother,2769
Grumpy Old Men,2770
Guess Who's Coming to Dinner,2771
Romeo Must Die,2772
Here On Earth,2773
Whatever It Takes,2774
The Color of Paradise,2775
Waking the Dead,2776
Gothic,2777
Hillbillys in a Haunted House,2778
Lord of the Flies,2779
Modern Times,2780
National Lampoon's Last Resort,2781
That's Life!,2782
Heart and Souls,2783
Hud,2784
The Hustler,2785
Inherit the Wind,2786
Dersu Uzala,2787
Close Encounters of the Third Kind,2788
Retroactive,2789
A Place in the Sun,2790
Jacob's Ladder,2791
Empire Records,2792
La Bamba,2793
Ladyhawke,2794
Lucas,2795
High Fidelity,2796
The Road to El Dorado,2797
The Skulls,2798
El Dorado,2799
Hook,2800
Horror Express,2801
My Chauffeur,2802
The Son of the Sheik,2803
True Grit,2804
Roadside Prophets,2805
Madame Sousatzka,2806
Max Dugan Returns,2807
Midnight Express,2808
Misery,2809
Mr. Saturday Night,2810
Murphy's Romance,2811
My Life,2812
Solaris,2813
Network,2814
No Way Out,2815
North Dallas Forty,2816
The Odd Couple,2817
The Outlaw Josey Wales,2818
Black and White,2819
Frequency,2820
Ready to Rumble,2821
Return to Me,2822
Rules of Engagement,2823
Me Myself I,2824
"Bell, Book and Candle",2825
The End of Violence,2826
Force 10 from Navarone,2827
How to Stuff a Wild Bikini,2828
Mystery Train,2829
Sacco & Vanzetti,2830
Arthur,2831
Bachelor Party,2832
Parenthood,2833
Predator,2834
The Prince of Tides,2835
The Postman Always Rings Twice,2836
All the Vermeers in New York,2837
28 Days,2838
American Psycho,2839
Keeping the Faith,2840
Where the Money is,2841
East Is East,2842
The Filth and the Fury,2843
Passion of Mind,2844
Diner,2845
Shakes the Clown,2846
Cabaret,2847
What Ever Happened to Baby Jane?,2848
Prick Up Your Ears,2849
Auntie Mame,2850
Guys and Dolls,2851
The Hunger,2852
Marathon Man,2853
Caddyshack,2854
Gossip,2855
Love & Basketball,2856
U-571,2857
The Virgin Suicides,2858
Jennifer Eight,2859
Limelight,2860
Empire of Passion,2861
The Crow: Salvation,2862
The Flintstones in Viva Rock Vegas,2863
Where the Heart Is,2864
The Big Kahuna,2865
Bossa Nova,2866
Smiling Fish & Goat On Fire,2867
The Idiots,2868
Timecode,2869
Carnosaur,2870
Carnosaur 2,2871
Carnosaur 3: Primal Species,2872
Defying Gravity,2873
The Hidden,2874
Two Moon Junction,2875
Gladiator,2876
I Dreamed of Africa,2877
Up at the Villa,2878
Human Traffic,2879
Breathless,2880
Inferno,2881
The King of Marvin Gardens,2882
The Lords of Flatbush,2883
Mr. Mom,2884
Battlefield Earth,2885
Center Stage,2886
Screwed,2887
Hamlet,2888
Anchors Aweigh,2889
Blue Hawaii,2890
G.I. Blues,2891
Gypsy,2892
King Creole,2893
On the Town,2894
Pee-wee's Big Adventure,2895
Regret to Inform,2896
Saludos Amigos,2897
The Slipper and the Rose,2898
Things Change,2899
Honeymoon in Vegas,2900
Dinosaur,2901
Loser,2902
Road Trip,2903
Small Time Crooks,2904
The Hollywood Knights,2905
The Myth Of Fingerprints,2906
Possession,2907
The Twelve Chairs,2908
Mission: Impossible II,2909
Shanghai Noon,2910
8 ½ Women,2911
Carnival of Souls,2912
Flying Tigers,2913
The Gold Rush,2914
Monsieur Verdoux,2915
On Her Majesty's Secret Service,2916
Seven Days in May,2917
The Spy Who Loved Me,2918
Vagabond,2919
Moonraker,2920
The Man with the Golden Gun,2921
A King in New York,2922
The Fighting Seabees,2923
Big Momma's House,2924
American Gigolo,2925
The Endless Summer,2926
The Guns of Navarone,2927
La Grande Bouffe,2928
Lured,2929
Pandora and the Flying Dutchman,2930
Quatermass and the Pit,2931
Quatermass II,2932
Puppet Master,2933
Puppet Master II,2934
Puppet Master III Toulon's Revenge,2935
Puppet Master 4,2936
Puppet Master 5: The Final Chapter,2937
Curse of the Puppet Master,2938
Romeo and Juliet,2939
Stay Tuned,2940
Blazing Saddles,2941
Benji,2942
Benji the Hunted,2943
For the Love of Benji,2944
White Christmas,2945
Eraserhead,2946
Baraka,2947
The Man with the Golden Arm,2948
The Decline of Western Civilization,2949
The Decline of Western Civilization Part II: The Metal Years,2950
For a Few Dollars More,2951
Magnum Force,2952
Blood Simple,2953
The Fabulous Baker Boys,2954
Prizzi's Honor,2955
Flatliners,2956
Gandahar,2957
Porky's,2958
Porky's II: The Next Day,2959
Porky's 3: Revenge,2960
Private School,2961
Class of Nuke 'Em High,2962
The Toxic Avenger,2963
The Toxic Avenger Part II,2964
The Toxic Avenger Part III: The Last Temptation of Toxie,2965
Night of the Creeps,2966
Predator 2,2967
The Running Man,2968
Starman,2969
The Brother from Another Planet,2970
Alien Nation,2971
Mad Max,2972
Mad Max 2: The Road Warrior,2973
Mad Max Beyond Thunderdome,2974
Bird on a Wire,2975
Angel Heart,2976
Nine 1/2 Weeks,2977
Firestarter,2978
Sleepwalkers,2979
Action Jackson,2980
Soapdish,2981
The Long Walk Home,2982
Clara's Heart,2983
Burglar,2984
Fatal Beauty,2985
Gone in Sixty Seconds,2986
American Pimp,2987
Love's Labour's Lost,2988
Sunshine,2989
Trixie,2990
Hamlet,2991
Coming Home,2992
American Pop,2993
Assault on Precinct 13,2994
Near Dark,2995
One False Move,2996
Shaft,2997
The Conversation,2998
Cutter's Way,2999
The Fury,3000
The Paper Chase,3001
Prince of the City,3002
Serpico,3003
Ace in the Hole,3004
Lonely Are the Brave,3005
The Sugarland Express,3006
Trouble in Paradise,3007
Big Trouble in Little China,3008
Badlands,3009
Battleship Potemkin,3010
Boys and Girls,3011
Shaft,3012
Titan A.E.,3013
Butterfly,3014
Jesus' Son,3015
Chicken Run,3016
"Me, Myself & Irene",3017
The Patriot,3018
The Adventures of Rocky & Bullwinkle,3019
The Perfect Storm,3020
Asylum,3021
Communion,3022
Fun & Fancy Free,3023
The Kentucky Fried Movie,3024
Bound by Honor,3025
F/X,3026
F/X2,3027
The Hot Spot,3028
Missing in Action,3029
Braddock: Missing in Action III,3030
Thunderbolt and Lightfoot,3031
Dreamscape,3032
The Golden Voyage of Sinbad,3033
House Party,3034
House Party 2,3035
Make Mine Music,3036
Nekromantik,3037
Rocketship X-M,3038
Croupier,3039
The Kid,3040
Scary Movie,3041
But I'm a Cheerleader,3042
Shower,3043
Blow-Up,3044
The Pawnbroker,3045
Groove,3046
Footloose,3047
Duel in the Sun,3048
X-Men,3049
Chuck & Buck,3050
The Five Senses,3051
What Lies Beneath,3052
Pokémon: The Movie 2000,3053
Criminal Lovers,3054
Anatomy of a Murder,3055
Freejack,3056
H.O.T.S.,3057
Knightriders,3058
Mackenna's Gold,3059
Sinbad and the Eye of the Tiger,3060
What About Bob?,3061
White Sands,3062
Breaker Morant,3063
Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,3064
Interiors,3065
Love and Death,3066
The Official Story,3067
Tampopo,3068
Thomas and the Magic Railroad,3069
Nutty Professor II: The Klumps,3070
The Girl on the Bridge,3071
Wonderland,3072
Autumn in New York,3073
Coyote Ugly,3074
Hollow Man,3075
Space Cowboys,3076
Mad About Mambo,3077
Saving Grace,3078
Black Sabbath,3079
The Brain That Wouldn't Die,3080
Bronco Billy,3081
The Crush,3082
Kelly's Heroes,3083
Phantasm II,3084
Phantasm III: Lord of the Dead,3085
Phantasm IV: Oblivion,3086
Pumpkinhead,3087
Air America,3088
Sleepaway Camp,3089
Steel Magnolias,3090
...And God Created Woman,3091
Easy Money,3092
Ilsa: She Wolf of the SS,3093
Silent Fall,3094
The Spiral Staircase,3095
Margaret Cho: I'm the One That I Want,3096
The Tao of Steve,3097
Aimee & Jaguar,3098
An Affair of Love,3099
Bless the Child,3100
Cecil B. Demented,3101
The Eyes of Tammy Faye,3102
The Opportunists,3103
The Replacements,3104
The Cell,3105
Godzilla 2000,3106
The Original Kings of Comedy,3107
The Naked Gun: From the Files of Police Squad!,3108
The Naked Gun 2½: The Smell of Fear,3109
Our Town,3110
Shane,3111
"Suddenly, Last Summer",3112
Cat Ballou,3113
The Devil Rides Out,3114
Supergirl,3115
The Art of War,3116
The Ballad of Ramblin' Jack,3117
Bring It On,3118
Catfish in Black Bean Sauce,3119
Love & Sex,3120
Steal This Movie,3121
Highlander: Endgame,3122
Backstage,3123
Turn It Up,3124
Anatomy,3125
Nurse Betty,3126
The Watcher,3127
The Way of the Gun,3128
Almost Famous,3129
Crime + Punishment in Suburbia,3130
Duets,3131
Goya in Bordeaux,3132
Urbania,3133
The Specials,3134
Under Suspicion,3135
Urban Legends: Final Cut,3136
Woman on Top,3137
Dancer in the Dark,3138
Best in Show,3139
Barenaked in America,3140
The Broken Hearts Club: A Romantic Comedy,3141
Girlfight,3142
Remember the Titans,3143
Hellraiser,3144
Hellbound: Hellraiser II,3145
Hellraiser III: Hell on Earth,3146
"Faraway, So Close!",3147
Beach Party,3148
Bikini Beach,3149
Return of the Fly,3150
Pajama Party,3151
Stranger Than Paradise,3152
Voyage to the Bottom of the Sea,3153
Fantastic Voyage,3154
Abbott and Costello Meet Frankenstein,3155
The Bank Dick,3156
Creature from the Black Lagoon,3157
The Invisible Man,3158
The Killer Shrews,3159
Kronos,3160
Phantom of the Opera,3161
Runaway,3162
The Slumber Party Massacre,3163
Slumber Party Massacre II,3164
Slumber Party Massacre III,3165
Sorority House Massacre,3166
Sorority House Massacre II,3167
Bamboozled,3168
Digimon: The Movie,3169
Get Carter,3170
Get Carter,3171
Meet the Parents,3172
Requiem for a Dream,3173
Tigerland,3174
Two Family House,3175
The Contender,3176
Dr. T and the Women,3177
The Ladies Man,3178
Lost Souls,3179
Billy Jack,3180
The Time Machine,3181
Haunted,3182
Ghoulies,3183
Ghoulies II,3184
The Unsinkable Molly Brown,3185
The Adventures of Ichabod and Mr. Toad,3186
The Strange Love of Martha Ivers,3187
Detour,3188
Billy Elliot,3189
Bedazzled,3190
Pay It Forward,3191
The Beyond,3192
The Private Eyes,3193
The Legend of Drunken Master,3194
Book of Shadows: Blair Witch 2,3195
Lucky Numbers,3196
Stardom,3197
Charlie's Angels,3198
The Legend of Bagger Vance,3199
Little Nicky,3200
Men of Honor,3201
Red Planet,3202
You Can Count on Me,3203
Diamonds Are Forever,3204
The Eagle Has Landed,3205
The 6th Day,3206
Bounce,3207
How the Grinch Stole Christmas,3208
One Day in September,3209
Rugrats in Paris: The Movie,3210
102 Dalmatians,3211
Malena,3212
Quills,3213
Unbreakable,3214
"Crouching Tiger, Hidden Dragon",3215
Dungeons & Dragons,3216
Proof of Life,3217
Vertical Limit,3218
The Bounty,3219
Code of Silence,3220
"Planes, Trains and Automobiles",3221
She's Having a Baby,3222
The Living Daylights,3223
The Transformers: The Movie,3224
Wall Street,3225
Born on the Fourth of July,3226
Talk Radio,3227
Brewster's Millions,3228
Snatch,3229
Punchline,3230
Chocolat,3231
"Dude, Where’s My Car?",3232
The Emperor's New Groove,3233
Pollock,3234
What Women Want,3235
Finding Forrester,3236
The Gift,3237
Before Night Falls,3238
Cast Away,3239
The Family Man,3240
The House of Mirth,3241
Miss Congeniality,3242
Nowhere to Hide,3243
"O Brother, Where Art Thou?",3244
State and Main,3245
Dracula 2000,3246
All the Pretty Horses,3247
Thirteen Days,3248
Traffic,3249
The Claim,3250
Shadow of the Vampire,3251
House of Games,3252
Annie,3253
Don't Tell Mom the Babysitter's Dead,3254
An Officer and a Gentleman,3255
The Alamo,3256
At Close Range,3257
Breakheart Pass,3258
Friendly Persuasion,3259
Gettysburg,3260
Imaginary Crimes,3261
Antitrust,3262
Double Take,3263
Save the Last Dance,3264
Panic,3265
The Pledge,3266
Love Field,3267
The Man in the Moon,3268
Mystic Pizza,3269
Prelude to a Kiss,3270
I'm Gonna Git You Sucka,3271
Untamed Heart,3272
Sugar & Spice,3273
The Wedding Planner,3274
The Invisible Circus,3275
Two Ninas,3276
"Harry, He's Here To Help",3277
Amazon Women on the Moon,3278
Baby Boom,3279
Back to the Beach,3280
Barfly,3281
Beverly Hills Cop II,3282
Beverly Hills Cop,3283
The Big Easy,3284
The Big Town,3285
Born in East L.A.,3286
The Brave Little Toaster,3287
Can't Buy Me Love,3288
Cherry 2000,3289
Cry Freedom,3290
The Dead,3291
Dogs in Space,3292
Eddie Murphy Raw,3293
Empire of the Sun,3294
Ernest Goes to Camp,3295
The Evil Dead,3296
Extreme Prejudice,3297
Five Corners,3298
Flowers in the Attic,3299
Gardens of Stone,3300
"Good Morning, Babylon",3301
Hiding Out,3302
Hollywood Shuffle,3303
Hope and Glory,3304
Innerspace,3305
Ironweed,3306
Ishtar,3307
Jaws: The Revenge,3308
Less Than Zero,3309
The Lost Boys,3310
Maid to Order,3311
Making Mr. Right,3312
Mannequin,3313
Masters of the Universe,3314
The Monster Squad,3315
A Month in the Country,3316
No Man's Land,3317
North Shore,3318
Head Over Heels,3319
Left Behind,3320
Valentine,3321
In the Mood for Love,3322
The Million Dollar Hotel,3323
Hannibal,3324
Saving Silverman,3325
The Taste of Others,3326
Down to Earth,3327
Sweet November,3328
Company Man,3329
Monkeybone,3330
3000 Miles to Graceland,3331
The Mexican,3332
See Spot Run,3333
Series 7: The Contenders,3334
15 Minutes,3335
Get Over It,3336
Blow Dry,3337
Long Night's Journey Into Day,3338
When Brendan Met Trudy,3339
Avalon,3340
Gray's Anatomy,3341
The Mirror Crack'd,3342
Of Mice and Men,3343
Pixote,3344
Reform School Girls,3345
Tapeheads,3346
The Unbelievable Truth,3347
The Bishop's Wife,3348
Elvis That's the Way It Is,3349
The Fortune Cookie,3350
Lilies of the Field,3351
Hans Christian Andersen,3352
The Greatest Story Ever Told,3353
Elmer Gantry,3354
Alfie,3355
I Know Where I'm Going!,3356
The Abominable Dr. Phibes,3357
Real Life,3358
Battle Beyond the Stars,3359
Double Impact,3360
The End,3361
Harley Davidson and the Marlboro Man,3362
Mermaids,3363
Unmade Beds,3364
Manhunter,3365
Reversal of Fortune,3366
Death on the Nile,3367
DeepStar Six,3368
Revenge of the Nerds,3369
Revenge of the Nerds II: Nerds in Paradise,3370
Longtime Companion,3371
4 Little Girls,3372
River's Edge,3373
Girls Just Want to Have Fun,3374
The Longest Yard,3375
Necessary Roughness,3376
C.H.U.D.,3377
Enemy at the Gates,3378
Exit Wounds,3379
The Dish,3380
Memento,3381
Heartbreakers,3382
Say It Isn't So,3383
Someone Like You...,3384
Spy Kids,3385
Tomcats,3386
The Tailor of Panama,3387
Amores perros,3388
Keep the River on Your Right: A Modern Cannibal Tale,3389
The Gleaners & I,3390
Along Came a Spider,3391
Blow,3392
Pokémon: Spell of the Unknown,3393
Pokémon: Spell of the Unknown,3394
Pokémon: Spell of the Unknown,3395
