title,movieId,id
Rocky V,2412,1375.0
Clue,2413,15196.0
Young Sherlock Holmes,2414,11904.0
Violets Are Blue,2415,215875.0
Back to School,2416,15596.0
Heartburn,2417,13818.0
Nothing in Common,2418,29968.0
Extremities,2419,44326.0
The Karate Kid,2420,1885.0
"The Karate Kid, Part II",2421,8856.0
"The Karate Kid, Part III",2422,10495.0
National Lampoon's Christmas Vacation,2423,5825.0
You've Got Mail,2424,9489.0
The General,2425,16885.0
The Thin Red Line,2427,8741.0
The Faculty,2428,9276.0
Mighty Joe Young,2429,9822.0
Mighty Joe Young,2430,39314.0
Patch Adams,2431,10312.0
Stepmom,2432,9441.0
A Civil Action,2433,9422.0
Down in the Delta,2434,125582.0
Hurlyburly,2435,24525.0
Tea with Mussolini,2436,10368.0
Wilde,2437,11365.0
Outside Ozona,2438,140897.0
Affliction,2439,31662.0
Another Day in Paradise,2440,36136.0
The Hi-Lo Country,2441,1363.0
Hilary and Jackie,2442,46992.0
Playing by Heart,2443,825.0
At First Sight,2445,15556.0
In Dreams,2446,28902.0
Varsity Blues,2447,14709.0
Virus,2448,9423.0
The Garbage Pail Kids Movie,2449,14443.0
Howard the Duck,2450,10658.0
The Gate,2451,6917.0
The Boy Who Could Fly,2453,24086.0
The Fly,2454,11815.0
The Fly,2455,9426.0
The Fly II,2456,10344.0
Running Scared,2457,15698.0
Armed and Dangerous,2458,2620.0
The Texas Chain Saw Massacre,2459,30497.0
The Texas Chainsaw Massacre 2,2460,16337.0
Leatherface: Texas Chainsaw Massacre III,2461,25018.0
Texas Chainsaw Massacre: The Next Generation,2462,16780.0
Ruthless People,2463,12151.0
Trick or Treat,2464,25438.0
Deadly Friend,2465,33278.0
The Name of the Rose,2467,192.0
Jumpin' Jack Flash,2468,10945.0
Peggy Sue Got Married,2469,10013.0
Crocodile Dundee,2470,9671.0
Crocodile Dundee II,2471,9396.0
Tough Guys,2472,11038.0
Soul Man,2473,12278.0
The Color of Money,2474,11873.0
52 Pick-Up,2475,18588.0
Heartbreak Ridge,2476,10015.0
¡Three Amigos!,2478,8388.0
Gloria,2479,45712.0
My Name Is Joe,2481,8129.0
Still Crazy,2482,1618.0
The Day of the Beast,2483,10722.0
She's All That,2485,10314.0
The 24 Hour Woman,2486,125548.0
"Blood, Guts, Bullets and Octane",2487,47139.0
Peeping Tom,2488,11167.0
Payback,2490,2112.0
Simply Irresistible,2491,16172.0
20 Dates,2492,111794.0
Comedian Harmonists,2493,9524.0
The Last Days,2494,20595.0
Fantastic Planet,2495,16306.0
Blast from the Past,2496,11622.0
Message in a Bottle,2497,10207.0
My Favorite Martian,2498,9849.0
"God Said, 'Ha!'",2499,82865.0
Jawbreaker,2500,18892.0
October Sky,2501,13466.0
Office Space,2502,1542.0
200 Cigarettes,2504,15256.0
8MM,2505,8224.0
The Other Sister,2506,18417.0
Breakfast of Champions,2507,12479.0
The Long Goodbye,2511,1847.0
Pet Sematary,2513,8913.0
Pet Sematary II,2514,10906.0
Children of the Corn II: The Final Sacrifice,2515,25748.0
Children of the Corn III: Urban Harvest,2516,25749.0
Christine,2517,8769.0
Night Shift,2518,14742.0
House on Haunted Hill,2519,15856.0
Airport,2520,10671.0
Airport 1975,2521,27932.0
Airport '77,2522,7227.0
Rollercoaster,2523,10670.0
The Towering Inferno,2524,5919.0
Alligator,2525,33518.0
Meteor,2526,40160.0
Westworld,2527,2362.0
Logan's Run,2528,10803.0
Planet of the Apes,2529,871.0
Beneath the Planet of the Apes,2530,1685.0
Battle for the Planet of the Apes,2531,1705.0
Conquest of the Planet of the Apes,2532,1688.0
Escape from the Planet of the Apes,2533,1687.0
Avalanche,2534,166680.0
Earthquake,2535,11123.0
The Concorde... Airport '79,2536,29723.0
Beyond the Poseidon Adventure,2537,31638.0
Analyze This,2539,9535.0
The Corruptor,2540,9455.0
Cruel Intentions,2541,796.0
"Lock, Stock and Two Smoking Barrels",2542,100.0
Relax... It's Just Sex,2545,84586.0
The Deep End of the Ocean,2546,30943.0
The Rage: Carrie 2,2548,7341.0
Wing Commander,2549,10350.0
The Haunting,2550,11772.0
Dead Ringers,2551,9540.0
My Boyfriend's Back,2552,31503.0
Village of the Damned,2553,11773.0
Children of the Damned,2554,30202.0
Baby Geniuses,2555,22345.0
I Stand Alone,2557,1567.0
Forces of Nature,2558,1641.0
The King and I,2559,47288.0
Ravenous,2560,10212.0
True Crime,2561,10354.0
Bandits,2562,11526.0
Dangerous Beauty,2563,8583.0
The King and I,2565,16520.0
Doug's 1st Movie,2566,16508.0
Edtv,2567,11374.0
The Mod Squad,2568,16379.0
Among Giants,2569,125123.0
A Walk on the Moon,2570,28029.0
The Matrix,2571,603.0
10 Things I Hate About You,2572,4951.0
Tango,2573,65749.0
The Out-of-Towners,2574,8970.0
The Dreamlife of Angels,2575,9840.0
Metroland,2577,30950.0
Following,2579,11660.0
Go,2580,9430.0
Never Been Kissed,2581,11355.0
Twin Dragons,2582,18764.0
Cookie's Fortune,2583,9465.0
Lovers of the Arctic Circle,2585,1414.0
Goodbye Lover,2586,49981.0
Life,2587,6522.0
Friends & Lovers,2589,114719.0
Hideous Kinky,2590,10209.0
Open Your Eyes,2594,1902.0
SLC Punk,2596,6396.0
Lost & Found,2597,39964.0
Pushing Tin,2598,12596.0
Election,2599,9451.0
eXistenZ,2600,1946.0
Entrapment,2605,1844.0
Idle Hands,2606,6552.0
Get Real,2607,24584.0
The King of Masks,2609,25471.0
Three Seasons,2610,4154.0
The Winslow Boy,2611,28519.0
Mildred Pierce,2612,3309.0
Night of the Comet,2613,18462.0
My Science Project,2615,18252.0
Dick Tracy,2616,8592.0
The Mummy,2617,564.0
The Castle,2618,13852.0
This Is My Father,2620,25232.0
Xiu Xiu: The Sent-Down Girl,2621,33194.0
A Midsummer Night's Dream,2622,10210.0
After Life,2624,17962.0
Black Mask,2625,9460.0
Edge of Seventeen,2626,4927.0
Endurance,2627,122190.0
Star Wars: Episode I - The Phantom Menace,2628,1893.0
The Love Letter,2629,31342.0
Besieged,2630,44297.0
Frogs for Snakes,2631,95627.0
The Mummy,2633,15849.0
The Mummy,2634,18990.0
The Mummy's Curse,2635,29242.0
The Mummy's Ghost,2636,29243.0
The Mummy's Hand,2637,31498.0
The Mummy's Tomb,2638,29239.0
Mommie Dearest,2639,15660.0
Superman,2640,1924.0
Superman II,2641,8536.0
Superman III,2642,9531.0
Superman IV: The Quest for Peace,2643,11411.0
Dracula,2644,138.0
House of Frankenstein,2647,3103.0
Frankenstein,2648,3035.0
Son of Frankenstein,2649,3077.0
The Ghost of Frankenstein,2650,3074.0
Frankenstein Meets the Wolf Man,2651,3076.0
The Curse of Frankenstein,2652,3079.0
Son of Dracula,2653,32023.0
The Wolf Man,2654,13666.0
Howling II: Stirba - Werewolf Bitch,2655,29794.0
Tarantula,2656,9077.0
The Rocky Horror Picture Show,2657,36685.0
It Came from Hollywood,2659,30168.0
The Thing from Another World,2660,10785.0
It Came from Outer Space,2661,19483.0
The War of the Worlds,2662,8974.0
Invasion of the Body Snatchers,2664,11549.0
Swamp Thing,2668,17918.0
Pork Chop Hill,2669,37305.0
"Run Silent, Run Deep",2670,18784.0
Notting Hill,2671,509.0
The Thirteenth Floor,2672,1090.0
Eternity and a Day,2673,24858.0
The Loss of Sexual Innocence,2674,15059.0
Instinct,2676,12117.0
Buena Vista Social Club,2677,11779.0
Desert Blue,2678,41730.0
Free Enterprise,2681,13533.0
Limbo,2682,62676.0
Austin Powers: The Spy Who Shagged Me,2683,817.0
The Red Violin,2686,14283.0
Tarzan,2687,37135.0
The General's Daughter,2688,2275.0
Get Bruce!,2689,68426.0
An Ideal Husband,2690,24137.0
The Legend of 1900,2691,10376.0
Run Lola Run,2692,104.0
Trekkies,2693,15800.0
Big Daddy,2694,9032.0
The Dinner Game,2696,9421.0
My Son the Fanatic,2697,55955.0
Arachnophobia,2699,6488.0
"South Park: Bigger, Longer & Uncut",2700,9473.0
Wild Wild West,2701,8487.0
Summer of Sam,2702,10279.0
Les Amants du Pont-Neuf,2704,2767.0
American Pie,2706,2105.0
Arlington Road,2707,1073.0
Autumn Tale,2708,10239.0
Muppets from Space,2709,10208.0
The Blair Witch Project,2710,2667.0
Eyes Wide Shut,2712,345.0
Lake Placid,2713,9825.0
The Wood,2714,16158.0
The Velocity of Gary,2715,133575.0
Ghostbusters,2716,620.0
Ghostbusters II,2717,2978.0
Drop Dead Gorgeous,2718,10490.0
The Haunting,2719,11618.0
Inspector Gadget,2720,332.0
Trick,2721,1812.0
Deep Blue Sea,2722,8914.0
Mystery Men,2723,9824.0
Runaway Bride,2724,4806.0
Twin Falls Idaho,2725,33430.0
The Killing,2726,247.0
Killer's Kiss,2727,10056.0
Spartacus,2728,967.0
Lolita,2729,802.0
Barry Lyndon,2730,3175.0
The 400 Blows,2731,147.0
Jules and Jim,2732,1628.0
Vibes,2733,21185.0
The Mosquito Coast,2734,11120.0
The Golden Child,2735,10136.0
Brighton Beach Memoirs,2736,32060.0
Crimes of the Heart,2738,48259.0
The Color Purple,2739,873.0
No Mercy,2741,26789.0
The Mission,2745,11416.0
Little Shop of Horrors,2746,10776.0
The Little Shop of Horrors,2747,24452.0
Allan Quatermain and the Lost City of Gold,2748,9710.0
The Morning After,2749,31924.0
Radio Days,2750,30890.0
From the Hip,2751,24081.0
Outrageous Fortune,2752,20242.0
The Bedroom Window,2753,39074.0
Deadtime Stories,2754,66194.0
Light of Day,2755,2115.0
Frances,2757,3526.0
Plenty,2758,41166.0
Dick,2759,16406.0
The Iron Giant,2761,10386.0
The Sixth Sense,2762,745.0
The Thomas Crown Affair,2763,913.0
The Thomas Crown Affair,2764,912.0
The Adventures of Sebastian Cole,2766,67323.0
Illuminata,2767,91076.0
The Yards,2769,19457.0
Bowfinger,2770,11353.0
Brokedown Palace,2771,17707.0
Detroit Rock City,2772,9781.0
Better Than Chocolate,2774,18212.0
Head On,2775,13817.0
Marcello Mastroianni: I Remember,2776,126996.0
Heaven Can Wait,2779,12185.0
The Raven,2780,29056.0
The Tingler,2781,26857.0
The Pit and the Pendulum,2782,28501.0
The Tomb of Ligeia,2783,29030.0
The Masque of the Red Death,2784,25319.0
Haunted Honeymoon,2786,24103.0
Cat's Eye,2787,10552.0
And Now for Something Completely Different,2788,9267.0
Damien: Omen II,2789,10766.0
Omen III: The Final Conflict,2790,10768.0
Airplane!,2791,813.0
Airplane II: The Sequel,2792,2665.0
An American Werewolf in Paris,2793,9406.0
National Lampoon’s European Vacation,2794,11418.0
National Lampoon's Vacation,2795,11153.0
Funny Farm,2796,14170.0
Big,2797,2280.0
Problem Child,2798,11077.0
Problem Child 2,2799,28597.0
Little Nemo: Adventures In Slumberland,2800,22611.0
Oscar and Lucinda,2801,39780.0
Tequila Sunrise,2802,10396.0
The Pelican Brief,2803,9944.0
A Christmas Story,2804,850.0
Mickey Blue Eyes,2805,10154.0
Teaching Mrs. Tingle,2806,10342.0
Universal Soldier: The Return,2807,10366.0
Universal Soldier,2808,9349.0
Love Stinks,2809,15122.0
Perfect Blue,2810,10494.0
In Too Deep,2812,22314.0
Iron Eagle,2815,11037.0
Iron Eagle II,2816,11955.0
Iron Eagle III,2817,2038.0
Three Days of the Condor,2819,11963.0
Hamlet from the Lunt-Fontanne Theatre,2820,141489.0
Medicine Man,2822,9096.0
On the Ropes,2824,113273.0
The 13th Warrior,2826,1911.0
The Astronaut's Wife,2827,2900.0
Dudley Do-Right,2828,17709.0
The Muse,2829,37718.0
The Lost Son,2832,30964.0
Chill Factor,2835,2162.0
Outside Providence,2836,14578.0
Bedrooms and Hallways,2837,40694.0
West Beyrouth,2839,49184.0
Stigmata,2840,10307.0
Stir of Echoes,2841,11601.0
"Black Cat, White Cat",2843,1075.0
The Minus Man,2844,21719.0
Whiteboyz,2845,40879.0
The Adventures of Milo and Otis,2846,47951.0
Only Angels Have Wings,2847,43832.0
Othello,2848,47697.0
Queens Logic,2849,49792.0
Public Access,2850,77064.0
A Soldier's Story,2852,26522.0
Alice Sweet Alice,2853,23761.0
Nightmares,2855,42114.0
I Saw What You Did,2856,28295.0
Yellow Submarine,2857,12105.0
American Beauty,2858,14.0
Stop Making Sense,2859,24128.0
Blue Streak,2860,11001.0
For Love of the Game,2861,10390.0
Caligula,2862,9453.0
A Hard Day's Night,2863,704.0
Splendor,2864,35122.0
The Buddy Holly Story,2866,24153.0
Fright Night,2867,11797.0
Fright Night Part 2,2868,18086.0
La séparation,2869,124475.0
Barefoot in the Park,2870,17887.0
Deliverance,2871,10669.0
Excalibur,2872,11527.0
The Pajama Game,2874,40867.0
Sommersby,2875,1049.0
Thumbelina,2876,28032.0
Tommy,2877,11326.0
Hell Night,2878,28377.0
Armour of God II: Operation Condor,2879,10975.0
Armour of God,2880,10974.0
Double Jeopardy,2881,10398.0
Jakob the Liar,2882,2290.0
Mumford,2883,24071.0
Dog Park,2884,62994.0
Guinevere,2885,60994.0
The Adventures of Elmo in Grouchland,2886,16112.0
Simon Sez,2887,32305.0
Drive Me Crazy,2888,14429.0
"Mystery, Alaska",2889,15198.0
Three Kings,2890,6415.0
"Happy, Texas",2891,24066.0
New Rose Hotel,2892,21430.0
Plunkett & MacLeane,2893,10381.0
Romance,2894,171982.0
And the Ship Sails On,2897,5622.0
The Dark Half,2898,10349.0
Gulliver's Travels,2899,42518.0
Monkey Shines,2900,29787.0
Phantasm,2901,9638.0
Psycho II,2902,10576.0
Psycho III,2903,12662.0
Rain,2904,61369.0
Sanjuro,2905,11712.0
Random Hearts,2906,12618.0
Superstar,2907,13824.0
Boys Don't Cry,2908,226.0
The Limey,2912,10388.0
The Mating Habits of the Earthbound Human,2913,17198.0
Risky Business,2915,9346.0
Total Recall,2916,861.0
Body Heat,2917,14412.0
Ferris Bueller's Day Off,2918,9377.0
The Year of Living Dangerously,2919,11541.0
Children of Paradise,2920,2457.0
High Plains Drifter,2921,11901.0
Hang 'em High,2922,4929.0
Citizen's Band,2923,85325.0
Drunken Master,2924,11230.0
The Conformist,2925,8416.0
Hairspray,2926,11054.0
Brief Encounter,2927,851.0
The Razor's Edge,2928,24453.0
Reds,2929,18254.0
Return with Honor,2930,56235.0
Days of Heaven,2932,16642.0
The Lady Eve,2935,3086.0
Sullivan's Travels,2936,16305.0
The Palm Beach Story,2937,32255.0
Man Facing Southeast,2938,48797.0
Niagara,2939,19997.0
Gilda,2940,3767.0
South Pacific,2941,17352.0
Flashdance,2942,535.0
Indochine,2943,2731.0
The Dirty Dozen,2944,1654.0
Mike's Murder,2945,31043.0
Help!,2946,14831.0
Goldfinger,2947,658.0
From Russia with Love,2948,657.0
Dr. No,2949,646.0
The Blue Lagoon,2950,5689.0
A Fistful of Dollars,2951,391.0
Hard Eight,2952,8052.0
Home Alone 2: Lost in New York,2953,772.0
Someone to Watch Over Me,2956,31650.0
Fight Club,2959,550.0
The Story of Us,2961,12220.0
Fever Pitch,2962,1610.0
Julien Donkey-Boy,2964,42881.0
The Straight Story,2966,404.0
The Bad Seed,2967,42196.0
Time Bandits,2968,36819.0
A Man and a Woman,2969,42726.0
Fitzcarraldo,2970,9343.0
All That Jazz,2971,16858.0
Red Sorghum,2972,42006.0
Crimes and Misdemeanors,2973,11562.0
Bats,2974,10496.0
The Best Man,2975,16162.0
Bringing Out the Dead,2976,8649.0
Crazy in Alabama,2977,31306.0
Three to Tango,2978,10563.0
Body Shots,2979,14484.0
Brother Can You Spare A Dime,2981,94857.0
The Guardian,2982,32043.0
The Ipcress File,2983,15247.0
On Any Sunday,2984,29251.0
RoboCop,2985,5548.0
RoboCop 2,2986,5549.0
Who Framed Roger Rabbit,2987,856.0
Melvin and Howard,2988,38772.0
For Your Eyes Only,2989,699.0
Licence to Kill,2990,709.0
Live and Let Die,2991,253.0
Rawhead Rex,2992,13511.0
Thunderball,2993,660.0
House on Haunted Hill,2995,11377.0
Music of the Heart,2996,26149.0
Being John Malkovich,2997,492.0
Dreaming of Joseph Lees,2998,108346.0
Princess Mononoke,3000,128.0
The Suburbans,3001,46286.0
My Best Fiend,3002,8672.0
Train of Life,3003,8056.0
The Bachelor,3004,2020.0
The Bone Collector,3005,9481.0
The Insider,3006,9008.0
American Movie,3007,14242.0
Last Night,3008,16129.0
Rosetta,3010,11489.0
"They Shoot Horses, Don't They?",3011,28145.0
Bride of Re-Animator,3013,18111.0
Coma,3015,11223.0
Creepshow,3016,16281.0
Creepshow 2,3017,16288.0
Re-Animator,3018,1694.0
Drugstore Cowboy,3019,476.0
Falling Down,3020,37094.0
The Funhouse,3021,13555.0
The General,3022,961.0
Piranha,3024,24831.0
Rough Night in Jericho,3025,64963.0
The Taming of the Shrew,3028,25560.0
Nighthawks,3029,21610.0
Yojimbo,3030,11878.0
Repossessed,3031,11510.0
The Omega Man,3032,11234.0
Spaceballs,3033,957.0
Robin Hood,3034,11886.0
Mister Roberts,3035,37853.0
Quest for Fire,3036,62204.0
Little Big Man,3037,11040.0
A Face in the Crowd,3038,21849.0
Trading Places,3039,1621.0
Meatballs,3040,14035.0
Meatballs Part II,3041,40771.0
Meatballs III: Summer Job,3042,40772.0
Meatballs 4,3043,40773.0
Dead Again,3044,11498.0
Peter's Friends,3045,11790.0
The Incredibly True Adventure of Two Girls In Love,3046,29371.0
Experience Preferred...But Not Essential,3047,276635.0
Under the Rainbow,3048,47941.0
Anywhere But Here,3051,21349.0
Dogma,3052,1832.0
The Messenger: The Story of Joan of Arc,3053,10047.0
Pokémon: The First Movie: Mewtwo Strikes Back,3054,10228.0
Felicia's Journey,3055,47692.0
Where's Marlowe?,3057,144953.0
The Commitments,3060,11663.0
Holiday Inn,3061,13485.0
The Longest Day,3062,9289.0
Poison Ivy,3063,9264.0
Poison Ivy: The New Seduction,3064,18222.0
Tora! Tora! Tora!,3066,11165.0
Women on the Verge of a Nervous Breakdown,3067,4203.0
The Verdict,3068,24226.0
The Effect of Gamma Rays on Man-in-the-Moon Marigolds,3069,88875.0
The Adventures of Buckaroo Banzai Across the 8th Dimension,3070,11379.0
Stand and Deliver,3071,29154.0
Moonstruck,3072,2039.0
Jeremiah Johnson,3074,11943.0
Repulsion,3075,11481.0
Irma la Douce,3076,2690.0
42 Up,3077,20565.0
Liberty Heights,3078,27141.0
Mansfield Park,3079,10399.0
Sleepy Hollow,3081,2668.0
The World Is Not Enough,3082,36643.0
All About My Mother,3083,99.0
Babes in Toyland,3086,25898.0
Scrooged,3087,9647.0
Harvey,3088,11787.0
Bicycle Thieves,3089,5156.0
Matewan,3090,24276.0
Kagemusha,3091,11953.0
McCabe & Mrs. Miller,3093,29005.0
Maurice,3094,26371.0
The Grapes of Wrath,3095,596.0
My Man Godfrey,3096,52470.0
The Shop Around the Corner,3097,20334.0
The Natural,3098,11393.0
Shampoo,3099,31121.0
A River Runs Through It,3100,293.0
Fatal Attraction,3101,10998.0
Jagged Edge,3102,12235.0
Stanley & Iris,3103,36094.0
Midnight Run,3104,9013.0
Awakenings,3105,11005.0
Come See the Paradise,3106,59820.0
Backdraft,3107,2924.0
The Fisher King,3108,177.0
The River,3109,38557.0
Country,3110,42087.0
Places in the Heart,3111,13681.0
"'night, Mother",3112,34760.0
End of Days,3113,9946.0
Toy Story 2,3114,863.0
Flawless,3115,31582.0
Miss Julie,3116,125520.0
Ride with the Devil,3117,22267.0
Tumbleweeds,3118,55123.0
The Distinguished Gentleman,3120,10411.0
The Hitch-Hiker,3121,41462.0
Santa Fe Trail,3122,1718.0
The End of the Affair,3125,20024.0
Holy Smoke!,3127,13787.0
A Map of the World,3128,54933.0
Sweet and Lowdown,3129,9684.0
The Bonfire of the Vanities,3130,9586.0
Go West,3133,33015.0
Grand Illusion,3134,777.0
The Great Santini,3135,21887.0
The James Dean Story,3136,5652.0
Stealing Home,3138,32331.0
Three Ages,3140,32628.0
The Two Jakes,3141,32669.0
U2: Rattle and Hum,3142,18161.0
Hell in the Pacific,3143,31681.0
The Glass Bottom Boat,3144,33666.0
Cradle Will Rock,3145,32274.0
Deuce Bigalow: Male Gigolo,3146,10402.0
The Green Mile,3147,497.0
The Cider House Rules,3148,1715.0
The War Zone,3150,42739.0
The Last Picture Show,3152,25188.0
The 7th Voyage of Sinbad,3153,15515.0
Anna and the King,3155,1439.0
Bicentennial Man,3156,2277.0
Stuart Little,3157,10137.0
The Emperor and the Assassin,3158,10387.0
Fantasia 2000,3159,49948.0
Magnolia,3160,334.0
Onegin,3161,30237.0
Topsy-Turvy,3163,46435.0
Boiling Point,3165,22213.0
Brenda Starr,3166,47070.0
Carnal Knowledge,3167,36492.0
Easy Rider,3168,624.0
The Falcon and the Snowman,3169,26578.0
Room at the Top,3171,43103.0
Any Given Sunday,3173,9563.0
Man on the Moon,3174,1850.0
Galaxy Quest,3175,926.0
The Talented Mr. Ripley,3176,1213.0
Next Friday,3177,10471.0
The Hurricane,3178,10400.0
Angela's Ashes,3179,10397.0
Play It to the Bone,3180,20761.0
Titus,3181,12524.0
"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",3182,28216.0
The Third Miracle,3183,36773.0
Snow Falling on Cedars,3185,10219.0
"Girl, Interrupted",3186,3558.0
The Life and Times of Hank Greenberg,3188,41276.0
My Dog Skip,3189,17908.0
Supernova,3190,10384.0
The Terrorist,3192,48233.0
The Way We Were,3194,10236.0
Stalag 17,3196,632.0
The Presidio,3197,11851.0
Papillon,3198,5924.0
Pal Joey,3199,33734.0
The Last Detail,3200,14886.0
Five Easy Pieces,3201,26617.0
Even Dwarfs Started Small,3202,11900.0
Dead Calm,3203,10493.0
The Boys from Brazil,3204,16241.0
Black Sunday,3205,27632.0
Against All Odds,3206,22160.0
The Snows of Kilimanjaro,3207,4460.0
National Lampoon's Loaded Weapon 1,3208,9644.0
Fast Times at Ridgemont High,3210,13342.0
A Cry in the Dark,3211,35119.0
Batman: Mask of the Phantasm,3213,14919.0
American Flyers,3214,14040.0
Vampyros Lesbos,3216,17343.0
A Star Is Born,3217,22692.0
Poison,3218,47620.0
Pacific Heights,3219,2990.0
The Draughtsman's Contract,3221,10831.0
A Zed & Two Noughts,3223,33078.0
Woman in the Dunes,3224,16672.0
Down to You,3225,10472.0
Seven Chances,3232,32600.0
Where the Buffalo Roam,3235,13005.0
Eye of the Beholder,3238,18681.0
Isn't She Great,3239,75531.0
The Big Tease,3240,20468.0
The Cup,3241,14521.0
Encino Man,3243,10406.0
The Goodbye Girl,3244,14741.0
I Am Cuba,3245,32015.0
Malcolm X,3246,1883.0
Sister Act,3247,2005.0
Sister Act 2: Back in the Habit,3248,6279.0
The Hand that Rocks the Cradle,3249,11087.0
Alive,3250,7305.0
Agnes of God,3251,24735.0
Scent of a Woman,3252,9475.0
Wayne's World,3253,8872.0
Wayne's World 2,3254,8873.0
A League of Their Own,3255,11287.0
Patriot Games,3256,9869.0
The Bodyguard,3257,619.0
Death Becomes Her,3258,9374.0
Far and Away,3259,11259.0
Howards End,3260,8293.0
Singles,3261,11068.0
Twin Peaks: Fire Walk with Me,3262,1923.0
White Men Can't Jump,3263,10158.0
Buffy the Vampire Slayer,3264,10206.0
Hard Boiled,3265,11782.0
Man Bites Dog,3266,10086.0
El Mariachi,3267,9367.0
Stop! Or My Mom Will Shoot,3268,9876.0
Forever Young,3269,10326.0
The Cutting Edge,3270,16562.0
Of Mice and Men,3271,9609.0
Bad Lieutenant,3272,12143.0
Scream 3,3273,4234.0
Single White Female,3274,9605.0
The Boondock Saints,3275,8374.0
Gun Shy,3276,29076.0
The Brandon Teena Story,3281,113096.0
Different for Girls,3282,106837.0
They Might Be Giants,3284,27841.0
The Beach,3285,1907.0
Snow Day,3286,15489.0
The Tigger Movie,3287,15655.0
Not One Less,3289,36210.0
The Big Combo,3292,22342.0
Eaten Alive,3294,30062.0
"To Sir, with Love",3296,25934.0
Boiler Room,3298,14181.0
Hanging Up,3299,10385.0
Pitch Black,3300,2787.0
The Whole Nine Yards,3301,2069.0
Beautiful People,3302,61416.0
Black Tar Heroin: The Dark End of the Street,3303,79515.0
Blue Collar,3304,14839.0
The Circus,3306,28978.0
City Lights,3307,901.0
The Flamingo Kid,3308,25010.0
A Dog's Life,3309,36208.0
The Kid,3310,10098.0
Class Reunion,3313,33374.0
The Big Trees,3314,43368.0
Reindeer Games,3316,2155.0
Wonder Boys,3317,11004.0
Deterrence,3318,25212.0
Mifune,3320,139.0
Drowning Mona,3324,25166.0
The Next Best Thing,3325,1831.0
What Planet Are You From?,3326,10416.0
Beyond the Mat,3327,14271.0
Ghost Dog: The Way of the Samurai,3328,4816.0
The Year My Voice Broke,3329,19958.0
Splendor in the Grass,3330,28569.0
My Tutor,3331,2193.0
Key Largo,3334,11016.0
For All Mankind,3338,20423.0
Cross of Iron,3339,10839.0
Bride of the Monster,3340,36489.0
Born Yesterday,3341,24481.0
Birdy,3342,11296.0
And God Created Woman,3343,61651.0
Blood Feast,3344,28172.0
Never Cry Wolf,3347,14280.0
The Perils of Pauline,3349,149687.0
A Raisin in the Sun,3350,29478.0
Two Thousand Maniacs!,3351,28177.0
Mission to Mars,3354,2067.0
The Ninth Gate,3355,622.0
East/West,3357,28463.0
Defending Your Life,3358,12186.0
Breaking Away,3359,20283.0
Hoosiers,3360,5693.0
Bull Durham,3361,287.0
Dog Day Afternoon,3362,968.0
American Graffiti,3363,838.0
The Asphalt Jungle,3364,16958.0
The Searchers,3365,3114.0
The Big Country,3368,12501.0
Betrayed,3370,31618.0
Bound for Glory,3371,42232.0
Hangmen Also Die!,3377,22178.0
On the Beach,3379,35412.0
Railroaded!,3380,43463.0
The Taking of Pelham One Two Three,3384,8333.0
Volunteers,3385,19259.0
JFK,3386,820.0
Who's Harry Crumb?,3387,11718.0
Harry and the Hendersons,3388,8989.0
Shanghai Surprise,3390,58048.0
Who's That Girl,3391,26827.0
She-Devil,3392,11157.0
Date With an Angel,3393,28370.0
Blind Date,3394,918.0
Nadine,3395,61178.0
The Muppet Movie,3396,11176.0
The Great Muppet Caper,3397,14900.0
The Muppets Take Manhattan,3398,11899.0
Sesame Street Presents Follow That Bird,3399,36536.0
We're Back! A Dinosaur's Story,3400,18890.0
Baby: Secret of the Lost Legend,3401,19736.0
Turtle Diary,3402,123047.0
Titanic,3404,16535.0
A Night to Remember,3405,10971.0
Captain Horatio Hornblower R.N.,3406,23928.0
Erin Brockovich,3408,462.0
Final Destination,3409,9532.0
The Bear,3412,2383.0
Love Is a Many-Splendored Thing,3414,53879.0
Mirror,3415,1396.0
The Crimson Pirate,3417,11570.0
Thelma & Louise,3418,1541.0
...And Justice for All,3420,17443.0
Animal House,3421,8469.0
She's Gotta Have It,3422,27995.0
School Daze,3423,36739.0
Do the Right Thing,3424,925.0
Mo' Better Blues,3425,41823.0
Jungle Fever,3426,1713.0
Coogan's Bluff,3427,26170.0
The Champ,3428,30547.0
Creature Comforts,3429,54825.0
Death Wish,3430,13939.0
Death Wish 2,3431,14373.0
Death Wish 3,3432,24873.0
Death Wish 5: The Face of Death,3434,34746.0
Double Indemnity,3435,996.0
Dying Young,3436,9079.0
Cool as Ice,3437,1496.0
Teenage Mutant Ninja Turtles,3438,1498.0
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,3439,1497.0
Teenage Mutant Ninja Turtles III,3440,1499.0
Red Dawn,3441,1880.0
Band of the Hand,3442,33762.0
Bloodsport,3444,11690.0
Eyes of Laura Mars,3445,29143.0
Funny Bones,3446,35292.0
The Good Earth,3447,36652.0
"Good Morning, Vietnam",3448,801.0
The Good Mother,3449,104301.0
Grumpy Old Men,3450,11520.0
Guess Who's Coming to Dinner,3451,1879.0
Romeo Must Die,3452,2085.0
Here On Earth,3453,13539.0
Whatever It Takes,3454,16222.0
The Color of Paradise,3456,17078.0
Waking the Dead,3457,37722.0
Gothic,3459,33516.0
