userID,restID,rating
1035,99,5
1290,99,5
1433,99,5
1328,99,5
1009,99,5
1224,99,5
1003,99,5
1119,99,5
1452,99,5
1141,99,5
1299,99,5
1251,99,5
1154,99,5
1073,99,5
1171,99,5
1263,99,5
1402,99,5
1187,99,5
1160,99,5
1417,99,5
1403,99,5
1176,99,5
1382,99,5
1453,99,5
1072,99,5
1285,99,5
1056,99,5
1142,99,5
1478,100,1
1014,100,1
1163,100,2
1255,100,2
1335,100,3
1182,100,3
1387,100,3
1309,100,3
1066,100,3
1280,100,3
1420,100,3
1219,100,3
1241,100,3
1016,100,3
1240,100,3
1485,100,4
1419,100,4
1101,100,4
1444,100,4
1098,100,4
1423,100,4
1358,100,4
1298,100,4
1071,100,4
1427,100,4
1474,100,4
1056,100,4
1003,100,4
1004,100,4
1439,100,4
1227,100,4
1198,100,4
1479,100,4
1418,100,4
1222,100,4
1365,100,4
1305,100,4
1074,100,4
1140,100,4
1285,100,4
1184,100,4
1377,100,4
1467,100,4
1259,100,4
1400,100,4
1121,100,5
1428,100,5
1136,100,5
1389,100,5
1024,100,5
1224,100,5
1434,100,5
1282,100,5
1378,100,5
1210,100,5
1103,100,5
1174,100,5
1425,100,5
1293,100,5
1079,100,5
1265,100,5
1012,100,5
1299,100,5
1493,100,5
1471,100,5
1176,100,5
1001,100,5
1372,100,5
1393,100,5
1433,100,5
1212,100,5
1469,100,5
1315,100,5
1100,100,5
1188,100,5
1076,100,5
1348,100,5
1229,100,5
1248,100,5
1242,100,5
1454,100,5
1312,100,5
1357,100,5
1462,100,5
1291,100,5
1059,100,5
1318,100,5
1019,100,5
1385,100,5
1064,100,5
1496,100,5
1435,100,5
1258,100,5
1033,100,5
1144,100,5
1397,100,5
1346,100,5
1432,100,5
1193,100,5
1131,100,5
1214,101,1
1356,101,1
1216,101,1
1364,101,2
1187,101,2
1290,101,2
1358,101,3
1222,101,3
1351,101,3
1345,101,3
1308,101,3
1113,101,3
1255,101,3
1366,101,3
1283,101,3
1269,101,3
1353,101,3
1276,101,4
1455,101,4
1298,101,4
1481,101,4
1412,101,4
1306,101,4
1321,101,4
1103,101,4
1023,101,4
1167,101,4
1221,101,4
1425,101,4
1054,101,4
1256,101,4
1284,101,4
1115,101,4
1130,101,4
1078,101,4
1066,101,4
1285,101,4
1447,101,4
1117,101,5
1165,101,5
1393,101,5
1094,101,5
1422,101,5
1087,101,5
1166,101,5
1381,101,5
1494,101,5
1147,101,5
1163,101,5
1156,101,5
1052,101,5
1373,101,5
1330,101,5
1371,101,5
1144,101,5
1369,101,5
1003,101,5
1224,101,5
1128,101,5
1299,101,5
1395,101,5
1297,101,5
1143,101,5
1303,101,5
1450,101,5
1075,101,5
1408,101,5
1244,101,5
1225,101,5
1391,101,5
1137,101,5
1063,101,5
1230,101,5
1184,101,5
1136,101,5
1451,101,5
1464,101,5
1146,101,5
1465,101,5
1239,101,5
1191,101,5
1286,101,5
1162,101,5
1359,101,5
1076,101,5
1473,101,5
1045,101,5
1260,101,5
1382,101,5
1211,101,5
1011,101,5
1292,101,5
1433,101,5
1349,101,5
1463,101,5
1020,101,5
1294,101,5
1350,101,5
1168,101,5
1484,101,5
1227,102,1
1033,102,1
1124,102,1
1213,102,2
1310,102,2
1408,102,2
1316,102,2
1203,102,2
1417,102,3
1248,102,3
1095,102,3
1020,102,3
1155,102,3
1435,102,3
1075,102,3
1015,102,3
1350,102,3
1334,102,3
1069,102,3
1048,102,3
1063,102,4
1030,102,4
1102,102,4
1103,102,4
1093,102,4
1199,102,4
1074,102,4
1158,102,4
1296,102,4
1414,102,4
1143,102,4
1314,102,4
1186,102,4
1495,102,4
1165,102,4
1135,102,4
1050,102,4
1270,102,4
1129,102,4
1115,102,4
1424,102,4
1174,102,4
1486,102,4
1249,102,4
1208,102,4
1405,102,5
1234,102,5
1458,102,5
1006,102,5
1390,102,5
1051,102,5
1055,102,5
1176,102,5
1399,102,5
1083,102,5
1062,102,5
1427,102,5
1104,102,5
1401,102,5
1396,102,5
1188,102,5
1116,102,5
1475,102,5
1450,102,5
1110,102,5
1166,102,5
1397,102,5
1323,102,5
1010,102,5
1229,102,5
1359,102,5
1193,102,5
1482,102,5
1338,102,5
1210,102,5
1106,102,5
1493,102,5
1219,102,5
1413,102,5
1022,102,5
1432,102,5
1013,102,5
1380,102,5
1362,102,5
1026,102,5
1177,102,5
1230,102,5
1276,102,5
1247,102,5
1445,102,5
1349,102,5
1168,102,5
1468,102,5
1206,102,5
1012,102,5
1429,102,5
1008,102,5
1244,102,5
1412,102,5
1218,102,5
1352,103,1
1133,103,1
1481,103,2
1343,103,2
1276,103,3
1116,103,3
1337,103,3
1399,103,3
1372,103,3
1077,103,4
1115,103,4
1400,103,4
1206,103,4
1246,103,4
1349,103,4
1164,103,4
1266,103,4
1289,103,4
1219,103,4
1186,103,4
1282,103,4
1401,103,4
1111,103,4
1142,103,4
1202,103,4
1306,103,4
1081,103,4
1382,103,4
1286,103,4
1274,103,4
1108,103,4
1125,103,4
1207,103,4
1104,103,5
1473,103,5
1054,103,5
1292,103,5
1178,103,5
1258,103,5
1027,103,5
1386,103,5
1406,103,5
1420,103,5
1156,103,5
1015,103,5
1278,103,5
1421,103,5
1075,103,5
1193,103,5
1093,103,5
1416,103,5
1244,103,5
1309,103,5
1411,103,5
1300,103,5
1177,103,5
1004,103,5
1210,103,5
1238,103,5
1224,103,5
1339,103,5
1303,103,5
1194,103,5
1381,103,5
1033,103,5
1269,103,5
1100,103,5
1385,103,5
1346,103,5
1453,103,5
1134,103,5
1087,103,5
1418,103,5
1360,103,5
1371,103,5
1131,103,5
1277,103,5
1214,103,5
1281,103,5
1196,103,5
1227,103,5
1478,103,5
1252,103,5
1412,103,5
1191,103,5
1499,103,5
1484,103,5
1388,103,5
1189,103,5
1000,103,5
1354,103,5
1446,103,5
1288,103,5
1440,103,5
1397,103,5
1433,103,5
1062,103,5
1060,103,5
1212,103,5
1043,103,5
1378,104,2
1275,104,2
1167,104,3
1454,104,3
1269,104,3
1109,104,3
1132,104,4
1195,104,4
1119,104,4
1268,104,4
1415,104,4
1359,104,4
1221,104,4
1151,104,4
1396,104,4
1484,104,4
1207,104,4
1370,104,4
1002,104,4
1299,104,4
1086,104,4
1237,104,5
1442,104,5
1209,104,5
1447,104,5
1094,104,5
1011,104,5
1246,104,5
1108,104,5
1138,104,5
1356,104,5
1105,104,5
1042,104,5
1235,104,5
1403,104,5
1278,104,5
1313,104,5
1341,104,5
1493,104,5
1171,104,5
1342,104,5
1482,104,5
1212,104,5
1446,104,5
1386,104,5
1041,104,5
1214,104,5
1404,104,5
1165,104,5
1106,104,5
1226,104,5
1314,104,5
1372,104,5
1347,104,5
1496,104,5
1437,104,5
1026,104,5
1322,104,5
1036,104,5
1261,104,5
1179,104,5
1495,104,5
1259,104,5
1312,104,5
1474,104,5
1472,104,5
1170,104,5
1481,104,5
1439,104,5
1479,104,5
1243,104,5
1258,104,5
1102,104,5
1303,104,5
1135,104,5
1144,104,5
1368,104,5
1295,104,5
1092,104,5
1038,104,5
1076,104,5
1178,104,5
1253,104,5
1449,104,5
1088,104,5
1052,104,5
1232,104,5
1400,104,5
1395,104,5
1053,104,5
1349,104,5
1215,104,5
1291,104,5
1256,104,5
1242,104,5
1271,104,5
1251,104,5
1060,104,5
1008,104,5
1379,104,5
1261,105,1
1391,105,2
1338,105,2
1233,105,2
1034,105,3
1208,105,3
1043,105,3
1207,105,3
1492,105,3
1091,105,3
1163,105,3
1110,105,3
1092,105,4
1296,105,4
1480,105,4
1040,105,4
1375,105,4
1240,105,4
1473,105,4
1017,105,4
1082,105,4
1290,105,4
1183,105,4
1317,105,4
1339,105,4
1174,105,4
1218,105,4
1327,105,4
1215,105,4
1302,105,4
1483,105,4
1037,105,4
1268,105,4
1146,105,4
1246,105,4
1412,105,4
1491,105,5
1446,105,5
1266,105,5
1285,105,5
1093,105,5
1170,105,5
1476,105,5
1416,105,5
1024,105,5
1249,105,5
1306,105,5
1322,105,5
1109,105,5
1454,105,5
1193,105,5
1429,105,5
1336,105,5
1015,105,5
1316,105,5
1496,105,5
1069,105,5
1367,105,5
1210,105,5
1272,105,5
1326,105,5
1150,105,5
1180,105,5
1332,105,5
1050,105,5
1088,105,5
1297,105,5
1111,105,5
1184,105,5
1182,105,5
1413,105,5
1198,105,5
1161,105,5
1267,105,5
1468,105,5
1205,105,5
1374,105,5
1319,105,5
1255,105,5
1419,105,5
1254,105,5
1313,105,5
1368,105,5
1414,105,5
1128,105,5
1417,105,5
1423,105,5
1191,105,5
1232,105,5
1441,105,5
1369,105,5
1323,105,5
1348,105,5
1162,105,5
1223,105,5
1008,105,5
1019,105,5
1281,105,5
1418,105,5
1036,105,5
1268,106,1
1339,106,1
1149,106,1
1094,106,1
1204,106,1
1340,106,2
1386,106,2
1291,106,2
1483,106,2
1138,106,2
1382,106,2
1035,106,2
1016,106,3
1331,106,3
1378,106,3
1106,106,3
1053,106,3
1082,106,3
1455,106,3
1397,106,3
1399,106,3
1453,106,3
1046,106,3
1140,106,4
1246,106,4
1196,106,4
1207,106,4
1068,106,4
1465,106,4
1206,106,4
1034,106,4
1332,106,4
1346,106,4
1281,106,4
1459,106,4
1177,106,4
1095,106,4
1363,106,4
1188,106,4
1020,106,4
1168,106,4
1104,106,4
1116,106,4
1057,106,4
1482,106,4
1315,106,4
1002,106,5
1316,106,5
1047,106,5
1023,106,5
1260,106,5
1044,106,5
1355,106,5
1152,106,5
1051,106,5
1321,106,5
1298,106,5
1320,106,5
1305,106,5
1374,106,5
1092,106,5
1295,106,5
1392,106,5
1440,106,5
1347,106,5
1324,106,5
1012,106,5
1064,106,5
1445,106,5
1085,106,5
1351,106,5
1037,106,5
1007,106,5
1265,106,5
1018,106,5
1029,106,5
1413,106,5
1293,106,5
1277,106,5
1075,106,5
1311,106,5
1241,106,5
1111,106,5
1242,106,5
1027,106,5
1327,106,5
1329,106,5
1190,106,5
1090,106,5
1313,106,5
1176,106,5
1289,106,5
1150,106,5
1184,106,5
1201,106,5
1267,106,5
1474,106,5
1058,106,5
1122,106,5
1086,106,5
1068,107,1
1273,107,2
1354,107,2
1006,107,2
1036,107,3
1032,107,3
1096,107,3
1112,107,3
1479,107,3
1490,107,3
1225,107,4
1237,107,4
1050,107,4
1396,107,4
1239,107,4
1485,107,4
1255,107,4
1076,107,4
1369,107,4
1029,107,4
1279,107,4
1131,107,4
1270,107,4
1136,107,4
1191,107,4
1350,107,4
1083,107,4
1176,107,4
1462,107,4
1080,107,4
1187,107,4
1089,107,4
1197,107,4
1418,107,4
1376,107,5
1010,107,5
1154,107,5
1003,107,5
1172,107,5
1230,107,5
1005,107,5
1097,107,5
1448,107,5
1044,107,5
1250,107,5
1292,107,5
1438,107,5
1412,107,5
1081,107,5
1402,107,5
1497,107,5
1411,107,5
1253,107,5
1428,107,5
1184,107,5
1374,107,5
1454,107,5
1373,107,5
1257,107,5
1450,107,5
1143,107,5
1047,107,5
1496,107,5
1326,107,5
1185,107,5
1135,107,5
1127,107,5
1483,107,5
1312,107,5
1478,107,5
1023,107,5
1011,107,5
1017,107,5
1407,107,5
1344,107,5
1240,107,5
1281,107,5
1331,107,5
1442,107,5
1399,107,5
1327,107,5
1046,107,5
1305,107,5
1019,107,5
1199,107,5
1026,107,5
1414,107,5
1365,107,5
1141,107,5
1363,107,5
1404,107,5
1075,107,5
1192,107,5
1316,107,5
1276,107,5
1208,107,5
1293,107,5
1494,107,5
1294,107,5
1323,107,5
1104,108,1
1475,108,2
1024,108,3
1435,108,3
1083,108,3
1326,108,3
1255,108,4
1217,108,4
1101,108,4
1098,108,4
1127,108,4
1436,108,4
1442,108,4
1090,108,4
1353,108,4
1462,108,4
1266,108,5
1496,108,5
1082,108,5
1027,108,5
1444,108,5
1410,108,5
1015,108,5
1250,108,5
1077,108,5
1393,108,5
1137,108,5
1388,108,5
1409,108,5
1184,108,5
1000,108,5
1125,108,5
1289,108,5
1121,108,5
1197,108,5
1299,108,5
1219,108,5
1017,108,5
1479,108,5
1050,108,5
1374,108,5
1051,108,5
1224,108,5
1477,108,5
1274,108,5
1494,108,5
1258,108,5
1392,108,5
1139,108,5
1256,108,5
1183,108,5
1079,108,5
1431,108,5
1088,108,5
1339,108,5
1118,108,5
1329,108,5
1195,108,5
1180,108,5
1225,108,5
1230,108,5
1387,108,5
1279,108,5
1240,108,5
1166,108,5
1157,108,5
1439,108,5
1312,108,5
1437,108,5
1186,108,5
1350,108,5
1320,108,5
1415,108,5
1397,108,5
1371,108,5
1317,108,5
1302,108,5
1129,108,5
1260,108,5
1189,108,5
1390,108,5
1179,108,5
1344,108,5
1330,108,5
1226,108,5
1265,108,5
1062,108,5
1067,108,5
1363,108,5
1364,108,5
1440,108,5
1348,108,5
1482,108,5
1264,108,5
1111,108,5
1117,108,5
1383,108,5
1103,108,5
1459,108,5
1336,108,5
1205,109,1
1381,109,2
1012,109,2
1363,109,3
1278,109,3
1379,109,3
1401,109,3
1005,109,3
1487,109,3
1474,109,3
1273,109,3
1484,109,4
1393,109,4
1168,109,4
1335,109,4
1054,109,4
1277,109,4
1105,109,4
1496,109,4
1346,109,4
1154,109,4
1311,109,4
1267,109,4
1190,109,4
1466,109,4
1106,109,4
1120,109,4
1247,109,4
1288,109,4
1411,109,4
1156,109,4
1210,109,4
1103,109,4
1452,109,4
1033,109,4
1096,109,4
1253,109,4
1414,109,5
1400,109,5
1169,109,5
1251,109,5
1180,109,5
1187,109,5
1027,109,5
1149,109,5
1494,109,5
1061,109,5
1155,109,5
1064,109,5
1232,109,5
1375,109,5
1091,109,5
1498,109,5
1471,109,5
1097,109,5
1197,109,5
1266,109,5
1129,109,5
1036,109,5
1211,109,5
1331,109,5
1299,109,5
1135,109,5
1445,109,5
1113,109,5
1325,109,5
1455,109,5
1387,109,5
1226,109,5
1221,109,5
1340,109,5
1243,109,5
1468,109,5
1117,109,5
1231,109,5
1196,109,5
1161,109,5
1318,109,5
1283,109,5
1419,109,5
1140,109,5
1160,109,5
1302,109,5
1108,109,5
1349,109,5
1407,109,5
1119,109,5
1377,109,5
1389,109,5
1089,109,5
1152,109,5
1367,109,5
1034,109,5
1473,109,5
1415,109,5
1444,109,5
1261,109,5
1250,109,5
1432,109,5
1465,109,5
1091,110,2
1026,110,2
1291,110,3
1447,110,3
1265,110,3
1427,110,3
1114,110,3
1035,110,3
1399,110,3
1270,110,3
1379,110,3
1377,110,3
1000,110,4
1042,110,4
1420,110,4
1004,110,4
1167,110,4
1342,110,4
1378,110,4
1495,110,4
1089,110,4
1055,110,4
1271,110,4
1400,110,4
1417,110,4
1146,110,4
1313,110,4
1457,110,4
1278,110,4
1394,110,4
1034,110,4
1190,110,4
1009,110,4
1048,110,4
1017,110,4
1080,110,4
1188,110,4
1200,110,4
1261,110,4
1416,110,4
1137,110,4
1196,110,4
1175,110,4
1237,110,4
1155,110,5
1173,110,5
1016,110,5
1287,110,5
1234,110,5
1163,110,5
1128,110,5
1108,110,5
1125,110,5
1277,110,5
1326,110,5
1273,110,5
1002,110,5
1299,110,5
1443,110,5
1499,110,5
1344,110,5
1247,110,5
1285,110,5
1079,110,5
1469,110,5
1158,110,5
1389,110,5
1252,110,5
1307,110,5
1364,110,5
1325,110,5
1215,110,5
1024,110,5
1123,110,5
1340,110,5
1162,110,5
1348,110,5
1073,110,5
1391,110,5
1133,110,5
1257,110,5
1492,110,5
1204,110,5
1102,110,5
1115,110,5
1093,110,5
1229,110,5
1472,110,5
1065,110,5
1160,110,5
1264,110,5
1248,110,5
1341,110,5
1418,110,5
1430,110,5
1294,110,5
1006,110,5
1184,110,5
1356,110,5
1212,110,5
1344,111,1
1311,111,2
1173,111,2
1240,111,3
1036,111,3
1079,111,3
1161,111,3
1363,111,3
1086,111,4
1313,111,4
1171,111,4
1275,111,4
1001,111,4
1319,111,4
1014,111,4
1030,111,4
1096,111,4
1323,111,4
1391,111,4
1270,111,4
1076,111,4
1129,111,4
1123,111,4
1325,111,4
1235,111,4
1496,111,4
1463,111,4
1300,111,4
1494,111,4
1195,111,4
1480,111,4
1066,111,4
1063,111,4
1493,111,5
1281,111,5
1462,111,5
1210,111,5
1441,111,5
1121,111,5
1450,111,5
1017,111,5
1409,111,5
1097,111,5
1355,111,5
1417,111,5
1288,111,5
1187,111,5
1308,111,5
1010,111,5
1166,111,5
1436,111,5
1373,111,5
1393,111,5
1003,111,5
1326,111,5
1027,111,5
1205,111,5
1483,111,5
1454,111,5
1258,111,5
1068,111,5
1254,111,5
1084,111,5
1051,111,5
1029,111,5
1251,111,5
1458,111,5
1473,111,5
1193,111,5
1226,111,5
1047,111,5
1447,111,5
1131,111,5
1280,111,5
1429,111,5
1220,111,5
1487,111,5
1464,111,5
1133,111,5
1381,111,5
1415,111,5
1170,111,5
1420,111,5
1478,111,5
1034,111,5
1022,111,5
1186,111,5
1437,111,5
1206,111,5
1136,111,5
1434,111,5
1435,111,5
1341,111,5
1302,111,5
1148,111,5
1190,111,5
1049,111,5
1162,111,5
1339,111,5
1457,111,5
1233,112,1
1147,112,1
1282,112,2
1168,112,2
1141,112,2
1178,112,2
1344,112,3
1386,112,3
1308,112,3
1154,112,3
1342,112,3
1087,112,3
1432,112,3
1452,112,3
1401,112,3
1444,112,3
1488,112,4
1146,112,4
1110,112,4
1102,112,4
1464,112,4
1145,112,4
1429,112,4
1393,112,4
1220,112,4
1175,112,4
1010,112,4
1299,112,4
1486,112,4
1020,112,4
1081,112,4
1001,112,4
1170,112,4
1002,112,4
1070,112,4
1060,112,4
1275,112,4
1277,112,4
1498,112,4
1209,112,4
1007,112,4
1230,112,5
1447,112,5
1199,112,5
1083,112,5
1396,112,5
1283,112,5
1071,112,5
1015,112,5
1121,112,5
1205,112,5
1310,112,5
1460,112,5
1088,112,5
1238,112,5
1053,112,5
1148,112,5
1459,112,5
1182,112,5
1016,112,5
1038,112,5
1076,112,5
1446,112,5
1008,112,5
1345,112,5
1159,112,5
1482,112,5
1371,112,5
1304,112,5
1453,112,5
1425,112,5
1419,112,5
1164,112,5
1366,112,5
1483,112,5
1273,112,5
1239,112,5
1426,112,5
1326,112,5
1189,112,5
1035,112,5
1373,112,5
1079,112,5
1108,112,5
1065,112,5
1254,112,5
1379,112,5
1229,112,5
1476,112,5
1226,112,5
1472,112,5
1013,112,5
1004,112,5
1095,112,5
1375,112,5
1236,112,5
1208,112,5
1494,112,5
1390,112,5
1006,112,5
1074,113,2
1359,113,3
1217,113,3
1341,113,3
1192,113,3
1304,113,3
1429,113,3
1312,113,3
1250,113,3
1308,113,3
1152,113,4
1279,113,4
1431,113,4
1233,113,4
1389,113,4
1023,113,4
1162,113,4
1225,113,4
1234,113,4
1040,113,4
1209,113,4
1377,113,4
1150,113,4
1494,113,4
1495,113,4
1262,113,4
1185,113,4
1259,113,4
1012,113,4
1165,113,4
1349,113,4
1176,113,4
1078,113,4
1103,113,4
1396,113,4
1142,113,4
1457,113,4
1132,113,4
1219,113,4
1220,113,4
1122,113,4
1227,113,4
1492,113,5
1115,113,5
1048,113,5
1107,113,5
1141,113,5
1319,113,5
1252,113,5
1326,113,5
1385,113,5
1432,113,5
1345,113,5
1343,113,5
1311,113,5
1478,113,5
1005,113,5
1487,113,5
1087,113,5
1018,113,5
1197,113,5
1324,113,5
1392,113,5
1174,113,5
1403,113,5
1425,113,5
1221,113,5
1444,113,5
1462,113,5
1435,113,5
1236,113,5
1340,113,5
1286,113,5
1109,113,5
1082,113,5
1315,113,5
1169,113,5
1323,113,5
1028,113,5
1357,113,5
1401,113,5
1442,113,5
1202,113,5
1486,113,5
1390,113,5
1498,113,5
1206,113,5
1371,113,5
1214,113,5
1284,113,5
1035,113,5
1294,113,5
1126,113,5
1113,113,5
1480,113,5
1198,113,5
1084,113,5
1426,113,5
1187,113,5
1321,113,5
1240,114,2
1404,114,2
1129,114,3
1166,114,3
1456,114,3
1116,114,3
1302,114,3
1272,114,4
1208,114,4
1241,114,4
1151,114,4
1069,114,4
1465,114,4
1259,114,4
1083,114,4
1492,114,4
1114,114,4
1015,114,4
1206,114,4
1464,114,4
1078,114,4
1317,114,4
1186,114,4
1473,114,4
1443,114,4
1196,114,5
1260,114,5
1384,114,5
1209,114,5
1234,114,5
1296,114,5
1417,114,5
1101,114,5
1263,114,5
1143,114,5
1309,114,5
1282,114,5
1037,114,5
1352,114,5
1444,114,5
1023,114,5
1307,114,5
1448,114,5
1149,114,5
1236,114,5
1021,114,5
1202,114,5
1132,114,5
1459,114,5
1162,114,5
1340,114,5
1090,114,5
1173,114,5
1001,114,5
1378,114,5
1478,114,5
1185,114,5
1291,114,5
1391,114,5
1125,114,5
1329,114,5
1336,114,5
1279,114,5
1159,114,5
1488,114,5
1110,114,5
1190,114,5
1219,114,5
1019,114,5
1256,114,5
1395,114,5
1145,114,5
1016,114,5
1194,114,5
1402,114,5
1249,114,5
1188,114,5
1457,114,5
1276,114,5
1416,114,5
1088,114,5
1497,114,5
1066,114,5
1350,114,5
1227,114,5
1431,114,5
1053,114,5
1320,114,5
1487,114,5
1127,114,5
1251,114,5
1381,114,5
1283,114,5
1139,114,5
1498,114,5
1028,114,5
1425,114,5
1358,114,5
1382,114,5
1167,114,5
1281,115,1
1241,115,2
1374,115,3
1072,115,3
1133,115,3
1236,115,3
1299,115,3
1155,115,3
1074,115,3
1160,115,3
1485,115,4
1117,115,4
1381,115,4
1379,115,4
1209,115,4
1368,115,4
1409,115,4
1454,115,4
1170,115,4
1154,115,4
1062,115,4
1350,115,4
1269,115,4
1084,115,4
1315,115,4
1060,115,4
1256,115,4
1349,115,4
1103,115,4
1448,115,4
1499,115,4
1373,115,4
1472,115,4
1445,115,4
1007,115,4
1457,115,4
1486,115,5
1271,115,5
1229,115,5
1073,115,5
1075,115,5
1079,115,5
1396,115,5
1088,115,5
1443,115,5
1478,115,5
1228,115,5
1317,115,5
1354,115,5
1279,115,5
1115,115,5
1311,115,5
1013,115,5
1275,115,5
1260,115,5
1286,115,5
1316,115,5
1257,115,5
1444,115,5
1148,115,5
1250,115,5
1314,115,5
1212,115,5
1265,115,5
1035,115,5
1385,115,5
1496,115,5
1430,115,5
1030,115,5
1348,115,5
1174,115,5
1424,115,5
1136,115,5
1353,115,5
1222,115,5
1456,115,5
1012,115,5
1295,115,5
1137,115,5
1045,115,5
1343,115,5
1470,115,5
1028,115,5
1429,115,5
1211,115,5
1246,115,5
1106,115,5
1043,115,5
1342,115,5
1031,115,5
1223,115,5
1283,115,5
1359,115,5
1135,115,5
1331,115,5
1327,115,5
1461,115,5
1199,115,5
1196,115,5
1280,115,5
1346,116,1
1303,116,2
1245,116,2
1392,116,2
1444,116,2
1171,116,2
1046,116,3
1380,116,3
1228,116,3
1366,116,3
1413,116,3
1498,116,3
1488,116,3
1139,116,3
1081,116,4
1376,116,4
1319,116,4
1348,116,4
1295,116,4
1398,116,4
1272,116,4
1198,116,4
1421,116,4
1123,116,4
1418,116,4
1021,116,4
1106,116,4
1240,116,4
1131,116,4
1133,116,4
1215,116,4
1280,116,4
1065,116,4
1453,116,4
1456,116,4
1172,116,4
1008,116,4
1370,116,4
1309,116,4
1390,116,4
1238,116,5
1047,116,5
1288,116,5
1182,116,5
1273,116,5
1226,116,5
1443,116,5
1266,116,5
1344,116,5
1230,116,5
1186,116,5
1136,116,5
1349,116,5
1314,116,5
1347,116,5
1355,116,5
1074,116,5
1379,116,5
1160,116,5
1049,116,5
1394,116,5
1252,116,5
1159,116,5
1161,116,5
1312,116,5
1071,116,5
1382,116,5
1287,116,5
1194,116,5
1018,116,5
1075,116,5
1490,116,5
1108,116,5
1006,116,5
1477,116,5
1260,116,5
1014,116,5
1144,116,5
1243,116,5
1222,116,5
1178,116,5
1403,116,5
1489,116,5
1164,116,5
1414,116,5
1059,116,5
1004,116,5
1482,116,5
1258,116,5
1300,116,5
1167,116,5
1013,116,5
1242,116,5
1117,116,5
1388,116,5
1262,116,5
1155,116,5
1410,116,5
1129,116,5
1156,116,5
1000,117,1
1179,117,2
1197,117,2
1124,117,2
1175,117,2
1375,117,3
1009,117,3
1425,117,3
1121,117,3
1492,117,3
1455,117,3
1268,117,3
1114,117,3
1350,117,4
1078,117,4
1321,117,4
1184,117,4
1086,117,4
1208,117,4
1153,117,4
1188,117,4
1038,117,4
1160,117,4
1382,117,4
1187,117,4
1233,117,4
1392,117,4
1272,117,4
1302,117,4
1310,117,4
1385,117,4
1088,117,4
1200,117,4
1410,117,4
1269,117,4
1327,117,4
1312,117,4
1156,117,4
1211,117,4
1450,117,4
1362,117,5
1053,117,5
1330,117,5
1454,117,5
1366,117,5
1135,117,5
1158,117,5
1484,117,5
1227,117,5
1498,117,5
1023,117,5
1022,117,5
1334,117,5
1157,117,5
1058,117,5
1367,117,5
1397,117,5
1264,117,5
1475,117,5
1442,117,5
1005,117,5
1372,117,5
1314,117,5
1493,117,5
1252,117,5
1476,117,5
1146,117,5
1306,117,5
1083,117,5
1100,117,5
1359,117,5
1039,117,5
1125,117,5
1260,117,5
1137,117,5
1174,117,5
1452,117,5
1221,117,5
1159,117,5
1427,117,5
1168,117,5
1396,117,5
1411,117,5
1231,117,5
1230,117,5
1316,117,5
1204,117,5
1277,117,5
1178,117,5
1430,117,5
1390,117,5
1434,117,5
1458,117,5
1354,117,5
1236,117,5
1169,117,5
1291,117,5
1189,117,5
1032,117,5
1405,117,5
1124,118,1
1462,118,2
1362,118,2
1263,118,3
1033,118,3
1300,118,3
1277,118,3
1440,118,3
1305,118,3
1240,118,3
1205,118,4
1477,118,4
1419,118,4
1060,118,4
1398,118,4
1036,118,4
1032,118,4
1310,118,4
1431,118,4
1008,118,4
1491,118,4
1087,118,4
1085,118,4
1298,118,4
1016,118,4
1337,118,4
1135,118,4
1127,118,4
1349,118,4
1372,118,4
1331,118,4
1065,118,4
1414,118,4
1484,118,4
1319,118,4
1399,118,4
1292,118,4
1175,118,4
1257,118,4
1376,118,5
1226,118,5
1140,118,5
1176,118,5
1063,118,5
1146,118,5
1434,118,5
1247,118,5
1217,118,5
1487,118,5
1017,118,5
1196,118,5
1125,118,5
1408,118,5
1211,118,5
1308,118,5
1489,118,5
1435,118,5
1276,118,5
1340,118,5
1254,118,5
1052,118,5
1423,118,5
1038,118,5
1344,118,5
1166,118,5
1323,118,5
1284,118,5
1105,118,5
1260,118,5
1447,118,5
1051,118,5
1275,118,5
1119,118,5
1464,118,5
1118,118,5
1281,118,5
1088,118,5
1262,118,5
1048,118,5
1315,118,5
1416,118,5
1286,118,5
1174,118,5
1015,118,5
1336,118,5
1152,118,5
1035,118,5
1354,118,5
1188,118,5
1148,118,5
1037,118,5
1274,118,5
1443,118,5
1481,118,5
1219,118,5
1242,118,5
1199,118,5
1200,118,5
1455,118,5
1066,118,5
1065,119,1
1428,119,2
1132,119,3
1033,119,3
1089,119,3
1415,119,3
1339,119,3
1383,119,4
1389,119,4
1422,119,4
1071,119,4
1315,119,4
1438,119,4
1452,119,4
1261,119,4
1371,119,4
1360,119,4
1426,119,4
1473,119,4
1067,119,4
1129,119,4
1374,119,4
1107,119,4
1167,119,4
1264,119,4
1037,119,4
1049,119,4
1213,119,5
1338,119,5
1260,119,5
1156,119,5
1007,119,5
1140,119,5
1497,119,5
1461,119,5
1296,119,5
1460,119,5
1232,119,5
1414,119,5
1117,119,5
1005,119,5
1369,119,5
1490,119,5
1282,119,5
1302,119,5
1454,119,5
1404,119,5
1410,119,5
1391,119,5
1388,119,5
1016,119,5
1002,119,5
1116,119,5
1405,119,5
1230,119,5
1138,119,5
1029,119,5
1055,119,5
1151,119,5
1075,119,5
1290,119,5
1245,119,5
1324,119,5
1317,119,5
1395,119,5
1144,119,5
1259,119,5
1069,119,5
1472,119,5
1222,119,5
